0.000000000000000000e+00 7.018282051107006814e-02 3.466398598236475337e-02 -3.416635128447510078e-02 8.807910827005585933e-03 2.753202696848846154e-03 6.441896400495202013e-04 -4.129623056940799749e-04 -2.825878516668964974e-03 8.474651854016843934e-04
1.000000000000000056e-01 -9.844948171512887813e-02 2.569462777835610640e-02 1.787946602855706654e-03 -2.182254623831380788e-02 -1.520024404420502843e-02 -3.126308925503210913e-03 -9.182280481255937141e-03 -8.583663829299799028e-03 -9.357365518115286218e-03
2.000000000000000111e-01 6.367636067204544836e-02 -7.037943401715063274e-02 -2.561022679212082709e-02 -1.542060135576261287e-02 -2.852915638476218735e-02 -1.762797943227036729e-02 -1.712436878758766962e-02 -1.888898095231488980e-02 -1.538641397717792868e-02
3.000000000000000444e-01 -7.004597145371777023e-02 1.821146066341138708e-02 3.226575681731796291e-02 -2.151289594154756624e-02 -3.982401982071921698e-02 -1.674644004865238206e-02 -2.307147525488901715e-02 -2.324141263103408558e-02 -2.187611637780641563e-02
4.000000000000000222e-01 -9.369557562659133407e-03 -4.567132042052132745e-02 5.241269491316306872e-03 1.464060158754654922e-03 -1.157667552391168121e-02 -2.221481808141078512e-02 -2.221812312041159670e-02 -1.925043731131073632e-02 -2.007102424361565177e-02
5.000000000000000000e-01 3.151213010413168175e-02 -6.445672753717883452e-02 -4.192215775322331861e-02 -2.375098132525396699e-02 -8.640438876686277678e-03 -2.803434222612441462e-02 -1.957371858223807062e-02 -2.167157382621540118e-02 -1.816423527830810652e-02
6.000000000000000888e-01 -1.420896261956787199e-01 -6.570118019442952595e-02 7.570214185557928854e-03 -6.179012113406649742e-03 -2.490853978756226578e-02 -2.162805778644809329e-02 -1.306727452289836375e-02 -1.524834053137802403e-02 -1.633921699122600074e-02
7.000000000000000666e-01 -7.942582886644140167e-03 -3.185853919058154182e-02 -1.895965003958292178e-02 2.498033483172724251e-03 -1.525337736656972622e-02 -1.159427687240718874e-02 -8.698522512817058114e-03 -1.238135418489030512e-02 -1.144959695626626348e-02
8.000000000000000444e-01 3.269624266170826493e-02 -7.411796101702780581e-02 -5.690596839808235302e-02 1.415039123584370048e-02 -1.450122009076668453e-02 4.622748288397406091e-03 -2.469723655847491390e-03 -5.769518833740655030e-03 -4.712336135990107325e-03
9.000000000000000222e-01 1.418789844205881057e-02 7.198014410399369845e-02 -1.939732661116926396e-03 2.336942170736781149e-02 -1.524602437351364054e-02 -1.776243011391326516e-03 6.877275520737160391e-03 2.356605947747492796e-03 6.270356054884686572e-03
1.000000000000000000e+00 -6.127352016366546805e-02 3.786246585536760800e-02 -7.669008482500929563e-03 -1.077240317783790396e-02 1.226481129259067437e-02 2.395793273054273517e-02 1.522461023625986710e-02 1.784268365783821947e-02 1.681255722200684574e-02
1.100000000000000089e+00 -1.211590808611388154e-01 3.196264699224451999e-02 1.001792720635538009e-02 3.396635412744666849e-02 2.138265563963527918e-02 2.715034240201382246e-02 3.225834959925839851e-02 2.854028526150732478e-02 2.746083420602375008e-02
1.200000000000000178e+00 2.428873173853931047e-02 -2.678861219389395976e-02 -2.866353631290591286e-03 4.893328389612578572e-02 5.350171530475150705e-02 3.716448445046373339e-02 4.157861896114651429e-02 3.934203553341662080e-02 4.112689222416320706e-02
1.300000000000000044e+00 -6.574195683056155426e-02 6.336814386156032486e-02 3.409157078399156771e-02 7.707129346009400361e-02 5.033376421614412649e-02 6.333280688892449495e-02 5.522378894878261085e-02 5.798016631422515943e-02 5.728733747138264193e-02
1.400000000000000133e+00 3.910658035461393733e-02 -2.092964867809959939e-02 4.919185345243107244e-02 6.917957137664100531e-02 4.871441049120182887e-02 7.607259226856341594e-02 7.135305469354263908e-02 7.202398427684927884e-02 7.120655787133245429e-02
1.500000000000000000e+00 1.559337875970456533e-01 1.054952594550429001e-02 1.043089227234753336e-01 7.842183047332730583e-02 8.110163554066388003e-02 8.899717694762243614e-02 8.314245530747123303e-02 8.599494780808734917e-02 8.685149380766797600e-02
1.600000000000000089e+00 1.525816244923421106e-01 5.727266347033326682e-02 8.225573476552158758e-02 1.081970356605218841e-01 1.056826356043253090e-01 1.086428613967450052e-01 9.912563821219300131e-02 1.019163831144880711e-01 1.019603261587993942e-01
1.700000000000000178e+00 1.778262657677257830e-01 8.425744490616073057e-02 5.623558960976105664e-02 1.206257165603248083e-01 1.036454380084262383e-01 1.275824105092217553e-01 1.136507972242650211e-01 1.174448831126600340e-01 1.171627757688245980e-01
1.800000000000000044e+00 -4.041070309826436113e-02 1.744706145567685163e-01 1.104221689251913691e-01 1.277529087196403457e-01 1.303995773445748296e-01 1.351538403982487369e-01 1.347582196743242200e-01 1.338322796954028449e-01 1.312252790757464926e-01
1.900000000000000133e+00 1.738857012121676482e-01 9.946149547537717905e-02 1.410573681611257124e-01 1.649503967404136462e-01 1.540533924319954784e-01 1.514351984254719563e-01 1.440198539616643347e-01 1.446005605870922250e-01 1.472125081803725422e-01
2.000000000000000000e+00 2.406334207824406268e-01 1.517229483519751398e-01 1.050847187558920232e-01 1.867165334259417164e-01 1.421024198982671349e-01 1.667845489254719815e-01 1.603051136368709717e-01 1.620136532440693833e-01 1.597320182915447362e-01
2.100000000000000089e+00 1.354937678882111030e-01 2.104167931841030015e-01 2.129804106006740749e-01 1.703970119083990653e-01 1.525291584922537913e-01 1.757247684468397908e-01 1.736882553655646200e-01 1.747663658793550123e-01 1.727622247258258914e-01
2.200000000000000178e+00 2.351228705390448481e-01 2.767793571838777500e-01 2.261676019914492519e-01 2.184356524233458663e-01 2.005021215740379614e-01 1.867246460318847112e-01 1.840131549756269802e-01 1.832255720126383380e-01 1.845333019522099327e-01
2.300000000000000266e+00 1.270137242102912234e-01 2.159949018730360215e-01 2.277601935272879352e-01 1.600099716519185478e-01 1.872158512058179347e-01 1.943313937762431443e-01 1.890549450256237274e-01 1.940851428527886613e-01 1.927971885359068549e-01
2.400000000000000355e+00 2.626554925869579726e-01 2.589520428307906519e-01 1.869057364383030218e-01 2.257333014422845396e-01 2.019971973397372833e-01 2.078219209195457384e-01 1.968447533082362255e-01 1.977394403287859592e-01 2.001796913974283332e-01
2.500000000000000000e+00 2.040452917246733389e-01 2.914733164876777138e-01 1.990039274125758872e-01 2.191504939898195337e-01 2.053704195275505295e-01 2.024202489737298993e-01 2.044980632975756663e-01 2.047244850657432835e-01 2.052263479596454221e-01
2.600000000000000089e+00 3.540359550176701564e-01 2.529033857036678823e-01 2.162765505243516850e-01 2.195891203114954393e-01 2.010259079138516092e-01 2.091947665718071336e-01 2.157310914034936411e-01 2.098683430214020595e-01 2.101634001863869616e-01
2.700000000000000178e+00 3.180650439755625669e-01 2.033332328179467963e-01 1.971050360959004932e-01 2.163443729600263987e-01 2.301924397407940914e-01 2.067508046771393271e-01 2.069420146781277836e-01 2.129658625769298985e-01 2.080254014335467527e-01
2.800000000000000266e+00 3.331094386792805562e-01 1.907241766122611537e-01 2.392480850933809688e-01 2.216365405803644717e-01 2.115163992678587845e-01 1.963457029265079368e-01 2.114616326984655181e-01 2.037445379218912334e-01 2.086303650060114812e-01
